Age,Gender,Education Level,Job Title,Years of Experience,Salary
33,Other,Bachelor,Operations Manager,7,85000.0
26,Other,Master,Back end Developer,3,90000.0
38,Male,Bachelor,Back end Developer,14,136449.0
28,Male,PhD,Director of Marketing,6,105000.0
50,Other,PhD,Software Engineer Manager,16,190000.0
31,Male,Bachelor,Project Manager,6,100000.0
44,Other,PhD,Data Scientist,16,160000.0
28,Male,Bachelor,Junior Data Analyst,3,52000.0
29,Other,Bachelor,Marketing Analyst,4,70000.0
33,Male,Bachelor,Project Manager,8,120000.0
29,Female,Master,Content Marketing Manager,4,80000.0
24,Female,Bachelor,Data Analyst,1,90000.0
29,Female,Bachelor,Software Engineer,4,140000.0
53,Male,Master,Director of Marketing,25,180000.0
26,Other,High School,Digital Marketing Manager,2,40000.0
39,Male,Bachelor,Financial Manager,16,200000.0
27,Other,High School,Junior Sales Associate,2,35000.0
38,Male,Master,Marketing Manager,12,125000.0
36,Male,Bachelor,Software Engineer Manager,8,135000.0
27,Male,Master,Content Marketing Manager,4,80000.0
27,Male,Bachelor,Marketing Coordinator,3,45000.0
25,Other,Bachelor,Junior Web Developer,2,45000.0
29,Male,Bachelor,Digital Marketing Specialist,3,60000.0
27,Female,Bachelor,Software Engineer,4,140000.0
35,Male,Master,Full Stack Engineer,9,132092.5
42,Other,Master,Director of HR,12,120000.0
31,Other,Master,Data Scientist,6,160000.0
34,Male,Master,Data Scientist,9,195000.0
28,Female,PhD,Data Scientist,5,180000.0
33,Other,Master,Data Analyst,8,100000.0
31,Male,Bachelor,Data Analyst,9,195000.0
37,Male,Bachelor,Product Manager,12,190000.0
46,Male,PhD,Data Scientist,18,180000.0
29,Female,Master,Data Scientist,6,160000.0
35,Female,Bachelor,Back end Developer,10,114776.0
29,Female,Master,Web Developer,4,65000.0
22,Male,High School,Receptionist,0,25000.0
23,Other,Bachelor,Software Engineer,1,50000.0
26,Female,Bachelor,Back end Developer,2,65000.0
30,Female,Master,Front end Developer,5,105000.0
45,Other,PhD,Data Scientist,18,180000.0
31,Male,Master,Data Scientist,6,160000.0
38,Other,Master,Senior Software Engineer,10,155000.0
34,Male,Master,Data Scientist,9,195000.0
38,Male,Master,Marketing Manager,10,110000.0
31,Other,Bachelor,Junior Marketing Coordinator,3,50000.0
30,Male,Master,Senior Project Engineer,5,106278.0
30,Female,Bachelor,Software Engineer,5,90000.0
27,Other,Bachelor,Data Analyst,2,110000.0
42,Other,Master,Product Manager,12,196000.0
35,Other,Master,Product Marketing Manager,8,95000.0
26,Male,Bachelor,Software Developer,2,55000.0
35,Male,Master,Data Analyst,9,120000.0
26,Male,Bachelor,Product Designer,2,50000.0
27,Other,Bachelor,Data Analyst,2,110000.0
36,Female,Master,Marketing Manager,11,120000.0
35,Other,Master,Senior Software Engineer,7,140000.0
44,Female,PhD,Senior Data Engineer,16,150000.0
33,Female,Bachelor,Content Marketing Manager,7,90000.0
26,Female,High School,Sales Manager,2,40000.0
29,Other,Bachelor,Front end Developer,3,80000.0
35,Male,Bachelor,Project Manager,10,95000.0
30,Female,Bachelor,Marketing Coordinator,4,50000.0
36,Other,PhD,Senior Research Scientist,11,135000.0
33,Other,Bachelor,Web Developer,6,65000.0
48,Female,Master,Senior Software Engineer,23,174436.0
32,Male,Master,Back end Developer,6,130000.0
33,Other,Master,Data Analyst,8,100000.0
48,Female,Master,Senior Software Engineer,24,184006.0
26,Male,Bachelor,Software Developer,2,55000.0
27,Other,Bachelor,Junior Software Engineer,1,45000.0
39,Female,Master,Senior Software Engineer,11,165000.0
32,Male,Bachelor,Content Marketing Manager,7,90000.0
34,Other,Bachelor,Back end Developer,6,120000.0
27,Female,Bachelor,Software Engineer,3,80000.0
44,Other,Master,Senior Project Engineer,12,170000.0
62,Male,PhD,Software Engineer Manager,19,195000.0
39,Other,Master,Marketing Manager,11,120000.0
49,Male,Bachelor,Back end Developer,19,120177.0
36,Female,Bachelor,Senior Marketing Specialist,8,85000.0
31,Other,Master,Full Stack Engineer,6,130000.0
38,Other,Master,Marketing Manager,10,110000.0
30,Female,Master,Front end Developer,5,105000.0
50,Male,PhD,Software Engineer Manager,17,195000.0
30,Other,PhD,Data Scientist,7,185000.0
31,Female,PhD,Data Scientist,8,190000.0
29,Male,Bachelor,Product Designer,3,60000.0
41,Female,PhD,Data Scientist,15,190000.0
24,Other,High School,Junior Sales Associate,1,30000.0
27,Male,Bachelor,Sales Associate,1,35000.0
26,Male,Bachelor,Product Designer,2,50000.0
27,Female,Bachelor,Software Engineer,4,140000.0
34,Male,Bachelor,Senior Product Manager,7,95000.0
38,Female,PhD,Senior Research Scientist,12,140000.0
28,Male,Bachelor,Software Developer,3,61000.0
28,Female,Master,Full Stack Engineer,4,104702.0
39,Other,Master,Director of Marketing,10,100000.0
30,Male,Master,Financial Manager,7,120000.0
33,Female,Bachelor,Human Resources Manager,8,95000.0
34,Male,Master,Senior Data Scientist,9,125000.0
35,Female,Master,Data Analyst,9,120000.0
36,Other,PhD,Senior Research Scientist,11,135000.0
25,Other,Bachelor,Product Manager,1,55000.0
34,Male,Master,Software Engineer Manager,9,146075.0
38,Female,Bachelor,Operations Manager,11,119000.0
50,Other,PhD,Senior Project Engineer,16,190000.0
44,Other,PhD,Chief Data Officer,16,220000.0
50,Other,Master,Content Marketing Manager,19,190000.0
45,Other,PhD,Data Scientist,18,180000.0
37,Other,Master,Senior HR Generalist,9,95000.0
28,Male,Master,Human Resources Coordinator,2,45000.0
38,Other,Master,Marketing Manager,10,110000.0
30,Female,Bachelor,Marketing Coordinator,5,85000.0
35,Male,PhD,Senior Product Marketing Manager,9,95000.0
48,Female,PhD,Senior Product Marketing Manager,17,170000.0
25,Female,Bachelor,Product Manager,1,55000.0
27,Other,Master,Human Resources Coordinator,3,50000.0
31,Female,Master,Data Scientist,6,160000.0
31,Other,Bachelor,Sales Director,9,140000.0
51,Female,Master,Senior Product Marketing Manager,19,190000.0
29,Male,Bachelor,Front End Developer,4,80000.0
30,Female,Bachelor,Marketing Coordinator,5,85000.0
35,Female,Bachelor,Senior Marketing Analyst,8,85000.0
29,Female,Bachelor,Front end Developer,4,90000.0
27,Male,Bachelor,Software Engineer,3,80000.0
44,Female,PhD,Data Scientist,16,160000.0
24,Male,Bachelor,Web Developer,1,45000.0
30,Male,Bachelor,Back end Developer,5,100000.0
31,Male,Bachelor,Front end Developer,6,110000.0
27,Male,Master,Back end Developer,4,73938.0
44,Female,Bachelor,Senior Software Engineer,14,130000.0
29,Female,High School,Junior Sales Associate,1,30000.0
29,Female,Bachelor,Junior Marketing Manager,3,55000.0
33,Male,Master,Product Manager,11,198000.0
25,Female,Bachelor,Product Manager,1,55000.0
27,Male,Bachelor,Junior Software Engineer,1,45000.0
33,Female,Bachelor,Project Manager,8,120000.0
35,Other,Master,Data Analyst,9,120000.0
39,Other,PhD,Director of HR,13,135000.0
26,Male,Bachelor,Senior Product Marketing Manager,5,85000.0
32,Other,Bachelor,Software Engineer,5,90000.0
27,Other,Bachelor,Product Designer,3,60000.0
26,Other,Bachelor,Social Media Manager,3,55000.0
32,Male,Bachelor,Software Engineer,8,190000.0
42,Other,Master,Product Manager,14,180000.0
45,Male,PhD,Data Scientist,19,190000.0
39,Female,Bachelor,Financial Manager,16,200000.0
30,Female,Bachelor,Sales Director,5,70000.0
58,Female,PhD,Software Engineer Manager,17,195000.0
29,Female,Bachelor,Junior Recruiter,3,45000.0
36,Other,PhD,Senior Research Scientist,11,135000.0
32,Other,Master,Financial Manager,8,120000.0
47,Male,PhD,Senior Project Engineer,16,190000.0
42,Male,PhD,Senior Software Engineer,14,170000.0
32,Other,Bachelor,Product Manager,7,120000.0
35,Female,Master,Marketing Director,11,160000.0
29,Female,Bachelor,Digital Marketing Manager,6,95000.0
45,Male,PhD,Senior Project Engineer,14,185000.0
36,Other,PhD,Research Scientist,12,160000.0
23,Other,PhD,Software Engineer Manager,0,52612.0
31,Other,Master,Data Scientist,9,195000.0
30,Other,Bachelor,Software Developer,6,85000.0
48,Male,PhD,Data Scientist,22,220000.0
24,Female,High School,Sales Associate,0,25000.0
26,Male,Bachelor,Product Designer,2,50000.0
26,Other,Bachelor,Product Designer,2,50000.0
24,Male,High School,Sales Associate,1,30000.0
29,Female,Bachelor,Software Engineer,4,140000.0
39,Female,Bachelor,Recruiter,11,70000.0
33,Male,Bachelor,Human Resources Manager,8,95000.0
27,Male,Bachelor,Front end Developer,3,80000.0
33,Other,PhD,Sales Director,10,155000.0
39,Other,Bachelor,Training Specialist,12,65000.0
42,Other,PhD,Data Scientist,12,130000.0
32,Female,Bachelor,Product Manager,7,120000.0
28,Other,Bachelor,Social Media Specialist,3,45000.0
33,Female,Bachelor,Full Stack Engineer,6,115000.0
44,Male,Master,Senior Software Engineer,12,170000.0
44,Female,PhD,Director of HR,13,135000.0
42,Male,Master,Senior Software Engineer,18,152168.0
27,Male,Bachelor,Software Engineer,5,90000.0
36,Other,Bachelor,Sales Representative,5,70000.0
30,Female,Bachelor,Software Engineer,8,190000.0
25,Other,High School,Full Stack Engineer,2,69032.0
34,Female,Bachelor,Product Manager,9,185000.0
29,Other,Bachelor,Software Engineer,4,140000.0
27,Other,PhD,Marketing Manager,4,55000.0
32,Female,Master,Senior Human Resources Manager,6,80000.0
46,Other,PhD,Senior Data Scientist,18,160000.0
54,Female,PhD,Software Engineer Manager,32,191510.0
31,Female,Master,Financial Manager,7,120000.0
30,Female,Bachelor,Marketing Coordinator,5,85000.0
31,Other,Master,Data Scientist,6,160000.0
25,Male,Bachelor,Product Manager,1,55000.0
31,Female,Bachelor,Front end Developer,6,110000.0
26,Female,Bachelor,Data Analyst,3,130000.0
35,Male,Master,Full Stack Engineer,9,132092.5
31,Female,PhD,Data Scientist,8,190000.0
30,Female,Master,Full Stack Engineer,6,130000.0
45,Female,Master,Marketing Manager,20,204000.0
35,Other,Master,Product Manager,7,110000.0
28,Female,Bachelor,Software Engineer,5,90000.0
31,Female,Bachelor,Front end Developer,6,110000.0
26,Male,High School,Sales Manager,2,40000.0
39,Male,PhD,Senior Research Scientist,13,145000.0
33,Other,Master,Web Developer,6,80000.0
46,Male,PhD,Software Engineer Manager,16,190000.0
29,Male,Bachelor,Marketing Analyst,3,60000.0
22,Male,High School,Sales Associate,0,25000.0
36,Male,Bachelor,Software Engineer Manager,8,135000.0
28,Other,Bachelor,Software Engineer,3,80000.0
40,Other,Master,Human Resources Manager,11,120000.0
43,Male,Bachelor,Full Stack Engineer,18,152560.0
43,Other,Master,Full Stack Engineer,20,167207.0
33,Other,Bachelor,Data Analyst,7,130000.0
33,Female,Bachelor,Marketing Manager,9,140000.0
30,Other,PhD,Data Scientist,5,180000.0
39,Female,Bachelor,Financial Manager,16,200000.0
32,Male,Bachelor,Software Engineer Manager,9,104661.0
44,Female,PhD,Chief Data Officer,16,220000.0
25,Other,Bachelor,Financial Analyst,1,55000.0
35,Male,Bachelor,Front end Developer,9,125091.0
36,Other,Bachelor,Sales Manager,11,160000.0
26,Female,Master,Human Resources Coordinator,3,50000.0
27,Male,Bachelor,Front end Developer,2,70000.0
41,Male,Bachelor,Content Marketing Manager,12,120000.0
32,Other,Master,Financial Manager,8,120000.0
32,Other,Bachelor,Marketing Coordinator,4,50000.0
35,Other,Bachelor,Senior Project Coordinator,9,95000.0
32,Other,Bachelor,Software Engineer Manager,9,104661.0
30,Other,Bachelor,Data Analyst,5,145000.0
45,Other,PhD,Data Scientist,18,180000.0
35,Female,Bachelor,Senior Marketing Analyst,8,85000.0
29,Other,Bachelor,Software Developer,5,80000.0
33,Female,PhD,Director of HR,9,120000.0
25,Female,Bachelor,Junior Software Developer,1,35000.0
26,Female,Bachelor,Product Designer,1,50000.0
28,Male,Bachelor,Senior Project Engineer,3,70397.0
38,Male,Master,Senior Software Engineer,13,134858.0
22,Male,High School,Receptionist,0,25000.0
35,Female,Bachelor,Back end Developer,10,114776.0
27,Male,Bachelor,Software Engineer,4,140000.0
23,Other,Bachelor,Software Engineer,1,50000.0
27,Other,High School,Junior Sales Associate,2,35000.0
38,Other,Master,Marketing Director,14,170000.0
31,Other,Bachelor,Junior Accountant,4,50000.0
32,Male,PhD,Data Scientist,10,193000.0
36,Other,Master,Marketing Coordinator,8,85000.0
38,Other,Master,Senior Software Engineer,10,155000.0
34,Other,Master,Director of HR,9,95000.0
25,Female,High School,Juniour HR Coordinator,1,32000.0
37,Male,Bachelor,Product Manager,13,160000.0
35,Female,Master,Senior HR Generalist,8,95000.0
43,Male,PhD,Data Scientist,15,190000.0
41,Male,PhD,Data Scientist,15,190000.0
33,Male,Master,Product Manager,11,198000.0
32,Male,Bachelor,Director of Marketing,8,80000.0
23,Other,Bachelor,Sales Representative,1,35000.0
55,Other,PhD,Software Engineer Manager,17,195000.0
21,Female,High School,Junior Sales Representative,0,25000.0
49,Female,PhD,Data Scientist,22,220000.0
27,Male,Bachelor,Front end Developer,2,70000.0
36,Female,PhD,Research Scientist,12,160000.0
36,Male,Bachelor,Software Engineer Manager,8,135000.0
50,Other,PhD,Software Engineer Manager,16,190000.0
33,Other,Bachelor,Operations Manager,7,85000.0
58,Female,PhD,Software Engineer Manager,17,195000.0
33,Female,Master,Front end Developer,9,150000.0
49,Other,PhD,Software Engineer Manager,15,185000.0
50,Female,PhD,Software Engineer Manager,16,190000.0
27,Female,PhD,Marketing Manager,4,55000.0
35,Other,Bachelor,Senior Financial Manager,8,90000.0
34,Other,Master,Business Development Manager,8,90000.0
37,Male,Bachelor,Junior Sales Representative,6,75000.0
30,Female,Bachelor,Software Engineer,8,190000.0
38,Other,Bachelor,Product Manager,13,160000.0
36,Other,Master,Full Stack Engineer,11,138317.0
31,Other,Master,Data Scientist,6,160000.0
50,Male,Master,Content Marketing Manager,19,190000.0
42,Other,Master,Digital Marketing Manager,14,140000.0
50,Other,Master,Content Marketing Manager,19,190000.0
22,Other,High School,Sales Associate,0,25000.0
34,Female,Master,Data Scientist,9,195000.0
23,Female,Bachelor,Software Engineer,1,50000.0
26,Female,Master,Front end Developer,2,65840.0
31,Male,Bachelor,Sales Director,9,140000.0
32,Male,Bachelor,Software Engineer,8,190000.0
37,Female,Bachelor,Data Analyst,11,160000.0
50,Female,Master,Content Marketing Manager,19,190000.0
32,Other,Bachelor,Software Engineer,8,190000.0
21,Other,High School,Junior Sales Representative,0,25000.0
40,Male,Master,Human Resources Manager,11,120000.0
49,Male,PhD,Director of Marketing,20,200000.0
32,Other,Bachelor,Junior HR Generalist,5,60000.0
44,Female,Master,Human Resources Manager,15,152000.0
37,Male,Bachelor,Data Analyst,11,160000.0
27,Other,Master,Director of HR,5,80000.0
49,Other,PhD,Senior Project Engineer,17,195000.0
27,Other,PhD,Sales Representative,4,55000.0
33,Female,Bachelor,Full Stack Engineer,6,115000.0
47,Other,PhD,Software Engineer Manager,21,173582.0
29,Other,Bachelor,Back end Developer,3,85000.0
33,Female,Bachelor,Business Analyst,7,75000.0
34,Male,Bachelor,Human Resources Manager,9,99000.0
43,Other,Bachelor,Full Stack Engineer,19,152726.0
25,Other,Master,Software Engineer,2,60000.0
30,Male,Bachelor,Software Engineer,5,90000.0
29,Other,Bachelor,Back end Developer,3,85000.0
54,Male,PhD,Software Engineer Manager,30,183138.0
31,Male,Bachelor,Front end Developer,7,120000.0
33,Other,Bachelor,Junior Marketing Manager,5,70000.0
27,Male,Bachelor,Back end Developer,3,85000.0
28,Male,Bachelor,Software Engineer,4,140000.0
39,Male,Master,Director of HR,12,120000.0
38,Male,Master,Marketing Director,14,170000.0
26,Female,Bachelor,Senior Product Marketing Manager,5,85000.0
27,Male,Master,Junior Research Scientist,1,50000.0
49,Male,PhD,Software Engineer Manager,15,185000.0
26,Male,Bachelor,Junior HR Generalist,2,50000.0
37,Female,Master,Senior Human Resources Manager,9,105000.0
37,Male,PhD,Product Manager,14,195000.0
52,Other,Master,Senior Software Engineer,28,186963.0
29,Other,Bachelor,Financial Manager,4,55000.0
30,Female,Bachelor,Marketing Coordinator,5,85000.0
29,Male,Bachelor,Software Engineer,4,140000.0
36,Other,Master,Full Stack Engineer,11,138317.0
32,Male,Bachelor,Account Manager,5,75000.0
35,Other,Bachelor,Product Manager,8,165000.0
26,Female,Bachelor,Back end Developer,2,65000.0
55,Female,PhD,Software Engineer Manager,30,183138.0
39,Female,Master,Marketing Manager,10,110000.0
45,Male,Bachelor,Senior Project Engineer,21,167015.0
48,Male,PhD,Senior Project Engineer,16,190000.0
26,Male,Master,Senior HR Generalist,2,55000.0
32,Male,Bachelor,Operations Manager,6,75000.0
29,Female,Bachelor,Marketing Analyst,4,70000.0
35,Female,PhD,Senior Research Scientist,10,130000.0
34,Other,Bachelor,Human Resources Manager,6,75000.0
37,Female,Bachelor,Marketing Manager,7,110000.0
27,Female,High School,Junior Sales Associate,2,35000.0
25,Female,High School,Sales Executive,1,35000.0
51,Other,PhD,Data Scientist,24,240000.0
35,Other,Master,Product Manager,7,110000.0
26,Male,Bachelor,Software Developer,2,55000.0
31,Male,Bachelor,Full Stack Engineer,6,115000.0
26,Male,Bachelor,Junior Software Engineer,1,45000.0
23,Other,Bachelor,Software Engineer,1,50000.0
33,Other,PhD,Sales Director,10,155000.0
27,Female,Bachelor,Software Engineer,3,80000.0
32,Other,Bachelor,Software Engineer,8,190000.0
41,Other,PhD,Director of Data Science,16,200000.0
33,Female,Master,Marketing Manager,8,120000.0
28,Other,PhD,Director of Marketing,6,105000.0
24,Male,High School,Junior Sales Associate,1,30000.0
43,Male,Master,Sales Manager,14,140000.0
22,Male,High School,Junior Sales Associate,1,30000.0
22,Male,High School,Receptionist,0,25000.0
24,Other,High School,Junior Sales Associate,1,30000.0
25,Male,Bachelor,Product Manager,1,55000.0
33,Other,Bachelor,Full Stack Engineer,6,115000.0
24,Female,High School,Delivery Driver,0,28000.0
32,Female,Master,Financial Manager,8,120000.0
30,Female,Bachelor,Software Engineer,5,90000.0
30,Female,Bachelor,Marketing Coordinator,5,85000.0
39,Female,Bachelor,Financial Manager,16,200000.0
33,Male,Bachelor,Full Stack Engineer,7,130000.0
31,Male,Master,Data Scientist,6,160000.0
38,Female,Bachelor,Front end Developer,11,136285.0
31,Male,Bachelor,Junior HR Coordinator,4,50000.0
32,Other,Bachelor,Software Engineer,5,90000.0
27,Other,Master,Human Resources Coordinator,3,50000.0
35,Male,Bachelor,Web Developer,6,65000.0
29,Other,Bachelor,Financial Manager,4,55000.0
27,Other,Bachelor,Junior Software Engineer,1,45000.0
32,Male,Bachelor,Marketing Coordinator,4,50000.0
27,Female,Master,Content Marketing Manager,4,80000.0
37,Male,PhD,Director of HR,11,115000.0
37,Male,Bachelor,Product Manager,12,190000.0
30,Male,Master,Financial Manager,7,120000.0
21,Other,High School,Junior Sales Representative,0,25000.0
35,Other,PhD,Senior Product Marketing Manager,9,95000.0
28,Male,High School,Junior Sales Associate,2,35000.0
49,Other,PhD,Software Engineer Manager,15,185000.0
27,Female,Master,Back end Developer,2,70000.0
32,Female,Master,Marketing Manager,6,77000.0
35,Male,Master,Data Analyst,9,120000.0
25,Male,Master,Junior HR Generalist,1,32000.0
36,Other,PhD,Research Scientist,12,160000.0
31,Male,Master,Data Scientist,6,160000.0
27,Other,Bachelor,Junior Software Engineer,1,45000.0
29,Male,Bachelor,Software Engineer,6,155000.0
26,Male,Bachelor,Software Developer,2,55000.0
25,Female,Bachelor,Junior Software Developer,1,35000.0
33,Other,PhD,Data Scientist,8,190000.0
35,Male,Master,Human Resources Manager,8,92000.0
30,Other,PhD,Data Scientist,7,185000.0
39,Female,PhD,Senior Research Scientist,13,145000.0
31,Other,Bachelor,Junior HR Coordinator,4,50000.0
27,Male,Master,Content Marketing Manager,4,80000.0
27,Other,Bachelor,Sales Representative,3,45000.0
35,Male,Master,Full Stack Engineer,9,132092.5
28,Female,Bachelor,Marketing Analyst,3,60000.0
36,Male,Master,Front end Developer,8,106492.0
30,Female,Bachelor,Network Engineer,3,60000.0
28,Female,Bachelor,Software Engineer,5,90000.0
28,Female,Master,Marketing Manager,7,90000.0
42,Other,Master,Senior Project Engineer,11,170000.0
34,Male,Master,Data Analyst,8,100000.0
38,Other,Master,Marketing Director,14,170000.0
47,Male,PhD,Senior Project Engineer,16,190000.0
28,Female,Bachelor,Software Engineer,3,80000.0
29,Other,Bachelor,Marketing Analyst,4,70000.0
29,Other,Bachelor,Junior Marketing Manager,3,55000.0
33,Other,Bachelor,Operations Manager,7,85000.0
28,Male,Master,Product Manager,3,130000.0
26,Male,Master,Front end Developer,1,55000.0
40,Female,Bachelor,Financial Manager,16,200000.0
48,Female,Master,Senior Software Engineer,23,174436.0
32,Male,Bachelor,Marketing Coordinator,4,50000.0
27,Male,PhD,Data Scientist,2,115000.0
38,Female,Bachelor,Product Manager,13,160000.0
31,Female,High School,Sales Associate,3,50000.0
25,Female,High School,Full Stack Engineer,2,69032.0
43,Female,PhD,Senior Project Engineer,13,180000.0
30,Female,Master,Senior Project Engineer,6,125000.0
43,Male,Master,Senior Project Engineer,12,170000.0
49,Male,PhD,Software Engineer Manager,15,185000.0
23,Other,Bachelor,Junior HR Generalist,1,32000.0
38,Male,Master,Marketing Manager,10,110000.0
43,Other,PhD,Senior Human Resources Manager,15,150000.0
24,Male,Bachelor,Junior Web Developer,1,40000.0
30,Other,Bachelor,Front end Developer,2,70000.0
50,Other,Master,Full Stack Engineer,25,192344.0
33,Male,Master,Data Scientist,10,195000.0
36,Female,Bachelor,Software Engineer Manager,8,135000.0
28,Female,Bachelor,Front end Developer,3,80000.0
38,Female,Bachelor,Operations Manager,11,119000.0
30,Female,PhD,Data Scientist,7,185000.0
32,Other,Bachelor,Product Manager,7,120000.0
32,Female,Bachelor,Data Scientist,8,180000.0
25,Female,Bachelor,Marketing Manager,3,65000.0
48,Male,Master,Director of HR,20,180000.0
30,Female,Bachelor,Junior Marketing Coordinator,2,40000.0
29,Other,Bachelor,Marketing Analyst,4,70000.0
27,Female,PhD,Marketing Manager,4,55000.0
31,Female,High School,Junior Sales Associate,1,30000.0
22,Male,High School,Sales Associate,0,25000.0
28,Male,PhD,Sales Representative,4,55000.0
32,Other,Bachelor,Software Engineer,5,90000.0
28,Female,Master,Product Manager,3,130000.0
29,Female,Bachelor,Junior Marketing Manager,3,55000.0
27,Other,Bachelor,Junior Data Analyst,2,50000.0
41,Male,Master,Senior Software Engineer,11,165000.0
42,Female,Master,Director of HR,12,120000.0
36,Other,PhD,Research Scientist,13,180000.0
32,Male,Bachelor,Project Manager,8,120000.0
25,Female,Bachelor,Data Analyst,2,110000.0
33,Other,Bachelor,Junior Marketing Manager,5,70000.0
31,Female,Bachelor,Sales Director,9,140000.0
33,Male,Master,Senior Data Scientist,8,120000.0
29,Other,Bachelor,Digital Marketing Specialist,3,60000.0
35,Female,PhD,Senior Product Marketing Manager,9,95000.0
25,Male,Bachelor,Product Manager,1,55000.0
54,Male,PhD,Software Engineer Manager,18,190000.0
50,Female,Master,Content Marketing Manager,19,190000.0
57,Female,PhD,Full Stack Engineer,30,121450.0
28,Male,Bachelor,Marketing Analyst,3,60000.0
31,Female,Bachelor,Software Engineer,9,180000.0
34,Male,Bachelor,Junior Web Developer,3,50000.0
37,Other,Master,Marketing Manager,9,130000.0
30,Female,Bachelor,Data Analyst,5,145000.0
26,Female,Bachelor,Data Analyst,3,130000.0
29,Other,Bachelor,Software Engineer,4,140000.0
30,Other,Bachelor,Back end Developer,5,100000.0
36,Male,Master,Back end Developer,9,150000.0
31,Female,Bachelor,Data Analyst,9,195000.0
33,Female,Bachelor,Junior Operations Manager,5,70000.0
27,Other,Bachelor,Product Designer,3,60000.0
30,Male,Bachelor,Marketing Coordinator,5,85000.0
30,Female,Bachelor,Software Engineer,8,190000.0
34,Other,PhD,Director of Marketing,12,170000.0
36,Male,Bachelor,Junior Data Analyst,7,60000.0
27,Female,High School,Junior HR Generalist,1,32000.0
35,Female,Bachelor,Back end Developer,8,140000.0
33,Female,Master,Data Analyst,8,100000.0
38,Other,Master,Senior HR Generalist,8,95000.0
30,Female,Bachelor,Marketing Coordinator,4,50000.0
33,Other,Bachelor,Full Stack Engineer,6,115000.0
49,Other,Master,Full Stack Engineer,22,179045.0
30,Female,Bachelor,Marketing Coordinator,5,85000.0
28,Female,Master,Marketing Manager,7,90000.0
31,Female,High School,Sales Associate,3,50000.0
35,Male,Master,Data Analyst,9,120000.0
24,Male,Bachelor,Data Analyst,1,90000.0
26,Other,Bachelor,Product Designer,2,50000.0
34,Male,Bachelor,Product Manager,9,185000.0
49,Male,PhD,Data Scientist,22,220000.0
36,Other,PhD,Senior Data Scientist,12,170000.0
33,Other,Bachelor,Marketing Manager,9,140000.0
43,Other,PhD,Senior Project Engineer,13,180000.0
27,Female,Master,Front end Developer,5,105000.0
38,Other,Master,Marketing Director,14,170000.0
29,Female,Bachelor,Marketing Analyst,4,70000.0
36,Male,Bachelor,Sales Manager,11,160000.0
55,Other,PhD,Software Engineer Manager,17,195000.0
27,Other,Bachelor,Data Analyst,2,110000.0
26,Other,Bachelor,Web Developer,3,57500.0
40,Male,Bachelor,Office Manager,15,65000.0
32,Female,Master,Full Stack Engineer,6,130000.0
34,Female,Master,Business Development Manager,8,90000.0
27,Male,Bachelor,Software Developer,1,45000.0
30,Female,Master,Software Engineer,6,170000.0
27,Female,High School,Back end Developer,4,79767.0
33,Male,Bachelor,Junior Product Manager,4,65000.0
24,Other,Bachelor,Data Analyst,1,90000.0
33,Other,Master,Senior Data Scientist,8,120000.0
25,Other,Master,Junior HR Generalist,1,32000.0
35,Other,Bachelor,Full Stack Engineer,8,145000.0
35,Female,Master,Human Resources Manager,8,92000.0
46,Female,Bachelor,Back end Developer,19,120177.0
38,Other,Master,Marketing Director,14,170000.0
25,Other,Bachelor,Product Manager,1,55000.0
58,Female,PhD,Software Engineer Manager,17,195000.0
25,Female,Bachelor,Product Manager,1,55000.0
41,Female,PhD,Director of Data Science,16,200000.0
24,Other,Bachelor,Software Developer,2,55000.0
39,Male,Master,Marketing Coordinator,11,120000.0
33,Other,PhD,Sales Director,10,155000.0
50,Female,PhD,Software Engineer Manager,16,190000.0
26,Male,Bachelor,Junior Software Engineer,1,45000.0
34,Male,Bachelor,Human Resources Manager,6,75000.0
39,Male,Master,Software Engineer Manager,12,160000.0
25,Other,Master,Data Analyst,1,100000.0
33,Other,Bachelor,Human Resources Manager,8,95000.0
29,Other,Bachelor,Full Stack Engineer,4,77606.0
50,Female,PhD,Software Engineer Manager,16,190000.0
32,Female,Bachelor,Director of Marketing,8,80000.0
45,Male,Bachelor,Senior Project Engineer,22,171036.0
41,Male,Bachelor,Content Marketing Manager,12,120000.0
31,Female,PhD,Data Scientist,8,190000.0
43,Female,Master,Sales Manager,14,140000.0
32,Female,Bachelor,Junior Marketing Manager,6,72000.0
30,Female,Bachelor,Web Developer,4,65000.0
32,Male,Bachelor,Junior Marketing Manager,6,72000.0
36,Female,Bachelor,Software Engineer Manager,8,135000.0
29,Male,Bachelor,Junior Marketing Manager,3,55000.0
26,Other,Bachelor,Junior Software Developer,2,35000.0
36,Other,PhD,Senior Data Scientist,12,170000.0
38,Male,Bachelor,Back end Developer,12,131960.0
31,Female,PhD,Data Scientist,8,190000.0
25,Male,High School,Sales Associate,1,30000.0
29,Other,Bachelor,Marketing Analyst,3,60000.0
56,Male,PhD,Software Engineer Manager,17,195000.0
41,Female,Bachelor,Senior Product Manager,14,150000.0
26,Male,Bachelor,Junior Software Developer,1,35000.0
28,Male,Bachelor,Junior Data Analyst,3,52000.0
34,Female,Master,Senior Financial Advisor,6,100000.0
30,Female,Master,Back end Developer,6,130000.0
34,Female,Bachelor,Human Resources Manager,6,75000.0
26,Other,Bachelor,Data Analyst,3,130000.0
24,Other,High School,Junior Sales Associate,1,30000.0
